0,0.051113,0.094963,0.14144,0.18086,0.22601
1,0.047746,0.090137,0.13296,0.1723,0.21505
2,0.043561,0.084055,0.12317,0.16241,0.20322
3,0.038719,0.076983,0.11249,0.1516,0.19093
4,0.033392,0.069203,0.10136,0.14027,0.17849
5,0.027751,0.061003,0.090174,0.12877,0.16612
6,0.021954,0.052651,0.079272,0.1174,0.15399
7,0.016136,0.044384,0.06891,0.10637,0.14219
8,0.010401,0.036394,0.059262,0.09583,0.13073
9,0.0048188,0.028815,0.050411,0.085866,0.1196
10,-0.00057844,0.021722,0.042362,0.076489,0.10875
11,-0.005794,0.01513,0.035047,0.06766,0.098143
12,-0.010863,0.0089986,0.028342,0.059302,0.08772
13,-0.015846,0.0032418,0.022089,0.051314,0.077451
14,-0.020823,-0.0022624,0.016107,0.043585,0.067322
15,-0.02588,-0.0076574,0.01022,0.036004,0.05734
16,-0.031106,-0.013094,0.0042654,0.028473,0.04753
17,-0.036585,-0.018718,-0.0018899,0.02091,0.037926
18,-0.042383,-0.024654,-0.0083436,0.013253,0.028564
19,-0.048552,-0.031004,-0.015153,0.0054624,0.019473
20,-0.05512,-0.03783,-0.022339,-0.0024846,0.010664
21,-0.062092,-0.045163,-0.029885,-0.010595,0.0021294
22,-0.069456,-0.052993,-0.037751,-0.018868,-0.006164
23,-0.077178,-0.061279,-0.045877,-0.027294,-0.014274
24,-0.08521,-0.069954,-0.054197,-0.035865,-0.022279
25,-0.093497,-0.07893,-0.062645,-0.044575,-0.03027
26,-0.10198,-0.088114,-0.071163,-0.053421,-0.038347
27,-0.11059,-0.097407,-0.079708,-0.062404,-0.046604
28,-0.11928,-0.10672,-0.088254,-0.071527,-0.055122
29,-0.12799,-0.11599,-0.096791,-0.080797,-0.063966
30,-0.1367,-0.12515,-0.10533,-0.090215,-0.07317
31,-0.14537,-0.13418,-0.11389,-0.099784,-0.082743
32,-0.15399,-0.14307,-0.1225,-0.1095,-0.092667
33,-0.16256,-0.15183,-0.1312,-0.11934,-0.1029
34,-0.17109,-0.1605,-0.14001,-0.12931,-0.11338
35,-0.17959,-0.16912,-0.14898,-0.13936,-0.12402
36,-0.18807,-0.17773,-0.15811,-0.14948,-0.13477
37,-0.19656,-0.1864,-0.16742,-0.15965,-0.14554
38,-0.20508,-0.19516,-0.17691,-0.16983,-0.15628
39,-0.21365,-0.20404,-0.18657,-0.18,-0.16694
40,-0.22229,-0.21308,-0.19639,-0.19016,-0.1775
41,-0.23101,-0.22228,-0.20634,-0.20029,-0.18795
42,-0.23982,-0.23163,-0.21641,-0.2104,-0.19831
43,-0.24873,-0.24112,-0.22657,-0.22049,-0.20858
44,-0.25774,-0.25072,-0.2368,-0.23059,-0.21881
45,-0.26685,-0.26039,-0.24708,-0.2407,-0.22902
46,-0.27606,-0.27011,-0.25742,-0.25086,-0.23924
47,-0.28538,-0.27985,-0.26779,-0.26107,-0.2495
48,-0.2948,-0.28957,-0.2782,-0.27136,-0.25979
49,-0.30433,-0.29928,-0.28866,-0.28173,-0.27013
50,-0.31397,-0.30896,-0.29915,-0.29217,-0.28051
51,-0.32373,-0.31862,-0.3097,-0.30269,-0.29091
52,-0.3336,-0.32829,-0.3203,-0.31327,-0.30133
53,-0.3436,-0.33797,-0.33095,-0.32389,-0.31176
54,-0.35372,-0.3477,-0.34165,-0.33455,-0.32219
55,-0.36395,-0.3575,-0.35239,-0.3452,-0.33263
56,-0.3743,-0.3674,-0.36317,-0.35586,-0.34309
57,-0.38474,-0.37742,-0.37397,-0.36649,-0.35362
58,-0.39525,-0.38754,-0.38478,-0.37709,-0.36423
59,-0.40579,-0.39778,-0.39557,-0.38767,-0.37496
60,-0.41634,-0.4081,-0.40633,-0.39821,-0.38585
61,-0.42685,-0.41846,-0.41704,-0.40873,-0.39692
62,-0.43725,-0.42883,-0.42766,-0.41921,-0.40817
63,-0.4475,-0.43914,-0.43816,-0.42966,-0.41958
64,-0.45752,-0.44933,-0.44851,-0.44005,-0.43111
65,-0.46726,-0.45934,-0.45866,-0.45037,-0.4427
66,-0.47666,-0.46908,-0.46858,-0.46057,-0.45425
67,-0.48565,-0.47851,-0.47821,-0.47061,-0.46565
68,-0.49418,-0.48755,-0.48749,-0.48042,-0.47678
69,-0.50221,-0.49615,-0.49638,-0.48995,-0.48751
70,-0.5097,-0.50426,-0.50482,-0.4991,-0.49771
71,-0.51662,-0.51186,-0.51274,-0.5078,-0.50727
72,-0.52296,-0.51891,-0.5201,-0.51598,-0.5161
73,-0.52872,-0.52538,-0.52685,-0.52357,-0.52414
74,-0.5339,-0.53128,-0.53296,-0.53051,-0.53136
75,-0.53852,-0.53659,-0.53839,-0.53677,-0.53775
76,-0.54259,-0.54131,-0.54315,-0.54233,-0.54335
77,-0.54615,-0.54544,-0.54722,-0.54717,-0.5482
78,-0.54921,-0.549,-0.55062,-0.55133,-0.5524
79,-0.55181,-0.552,-0.55338,-0.55483,-0.556
80,-0.55397,-0.55444,-0.55554,-0.55771,-0.55911
81,-0.55572,-0.55636,-0.55714,-0.56005,-0.56181
82,-0.55707,-0.55779,-0.55825,-0.56189,-0.56415
83,-0.55804,-0.55874,-0.55892,-0.56331,-0.5662
84,-0.55863,-0.55926,-0.5592,-0.56435,-0.56797
85,-0.55885,-0.55939,-0.55916,-0.56507,-0.56947
86,-0.55871,-0.55916,-0.55884,-0.56552,-0.57069
87,-0.55822,-0.55862,-0.55828,-0.56572,-0.57162
88,-0.55736,-0.55782,-0.55753,-0.5657,-0.57222
89,-0.55616,-0.55679,-0.55661,-0.56545,-0.57245
90,-0.55461,-0.55556,-0.55554,-0.56499,-0.57228
91,-0.55274,-0.55416,-0.55434,-0.5643,-0.57171
92,-0.55056,-0.55261,-0.55299,-0.56338,-0.57073
93,-0.54809,-0.55091,-0.55151,-0.5622,-0.56935
94,-0.54535,-0.54906,-0.54989,-0.56078,-0.5676
95,-0.54238,-0.54705,-0.54812,-0.55908,-0.56553
96,-0.5392,-0.54486,-0.5462,-0.55713,-0.56319
97,-0.53582,-0.54247,-0.54412,-0.5549,-0.56063
98,-0.53229,-0.53984,-0.54187,-0.55243,-0.55791
99,-0.5286,-0.53695,-0.53944,-0.54971,-0.55508
100,-0.52477,-0.53379,-0.53685,-0.54676,-0.55217
101,-0.5208,-0.53033,-0.53407,-0.54359,-0.54921
102,-0.5167,-0.52656,-0.53111,-0.54022,-0.54619
103,-0.51245,-0.5225,-0.52796,-0.53665,-0.5431
104,-0.50805,-0.51814,-0.52463,-0.53288,-0.53991
105,-0.50347,-0.51351,-0.5211,-0.52893,-0.53655
106,-0.4987,-0.50862,-0.51737,-0.52478,-0.53299
107,-0.49372,-0.50351,-0.51342,-0.52043,-0.52917
108,-0.48851,-0.49819,-0.50924,-0.51585,-0.52501
109,-0.48307,-0.49268,-0.50481,-0.51103,-0.52048
110,-0.47737,-0.48701,-0.50012,-0.50595,-0.51553
111,-0.47143,-0.48116,-0.49514,-0.50059,-0.51013
112,-0.46523,-0.47515,-0.48984,-0.49492,-0.50428
113,-0.45878,-0.46895,-0.4842,-0.48892,-0.49797
114,-0.45208,-0.46255,-0.47819,-0.48258,-0.49123
115,-0.44515,-0.45591,-0.4718,-0.47588,-0.48406
116,-0.43799,-0.44901,-0.46498,-0.46881,-0.47652
117,-0.43062,-0.44183,-0.45774,-0.46138,-0.46863
118,-0.42306,-0.43432,-0.45005,-0.45358,-0.46043
119,-0.4153,-0.4265,-0.44192,-0.44542,-0.45197
120,-0.40737,-0.41834,-0.43334,-0.43691,-0.44327
121,-0.39927,-0.40987,-0.42432,-0.42806,-0.43436
122,-0.39101,-0.4011,-0.41488,-0.41891,-0.42526
123,-0.38261,-0.39207,-0.40506,-0.40946,-0.41598
124,-0.37406,-0.38282,-0.39489,-0.39974,-0.40653
125,-0.36539,-0.3734,-0.38441,-0.38977,-0.39692
126,-0.35659,-0.36386,-0.37366,-0.37959,-0.38714
127,-0.34768,-0.35424,-0.36271,-0.36921,-0.37718
128,-0.33866,-0.34457,-0.3516,-0.35866,-0.36704
129,-0.32955,-0.33489,-0.34037,-0.34796,-0.3567
130,-0.32035,-0.32521,-0.32909,-0.33713,-0.34617
131,-0.31106,-0.31552,-0.31779,-0.32619,-0.33543
132,-0.30169,-0.30582,-0.30651,-0.31515,-0.32449
133,-0.29224,-0.29608,-0.29527,-0.30403,-0.31334
134,-0.28271,-0.28627,-0.28411,-0.29286,-0.302
135,-0.2731,-0.27637,-0.27304,-0.28165,-0.29048
136,-0.26341,-0.26635,-0.26207,-0.27043,-0.2788
137,-0.25365,-0.25621,-0.25123,-0.25923,-0.26699
138,-0.24382,-0.24594,-0.24052,-0.24808,-0.25512
139,-0.23394,-0.23556,-0.22995,-0.23701,-0.24322
140,-0.22402,-0.22511,-0.21956,-0.22607,-0.23137
141,-0.21408,-0.21464,-0.20934,-0.21529,-0.21963
142,-0.20416,-0.20422,-0.19933,-0.20473,-0.20808
143,-0.19429,-0.19391,-0.18955,-0.1944,-0.19679
144,-0.18451,-0.18379,-0.18001,-0.18435,-0.18581
145,-0.17486,-0.17394,-0.17075,-0.17459,-0.17521
146,-0.16538,-0.16439,-0.16176,-0.16512,-0.16501
147,-0.1561,-0.15519,-0.15305,-0.15594,-0.15522
148,-0.14706,-0.14636,-0.14462,-0.14703,-0.14584
149,-0.13826,-0.13788,-0.13644,-0.13835,-0.13684
150,-0.12973,-0.12972,-0.1285,-0.12985,-0.12817
151,-0.12144,-0.12182,-0.12074,-0.1215,-0.11976
152,-0.11338,-0.11413,-0.11314,-0.11324,-0.11154
153,-0.10554,-0.10655,-0.10565,-0.10503,-0.10345
154,-0.097865,-0.099035,-0.098229,-0.096838,-0.095433
155,-0.090331,-0.091508,-0.090857,-0.088668,-0.087463
156,-0.082905,-0.083938,-0.083527,-0.08054,-0.079541
157,-0.075563,-0.076313,-0.076255,-0.072507,-0.071711
158,-0.068295,-0.068661,-0.069082,-0.064657,-0.064058
159,-0.061112,-0.061041,-0.062082,-0.057107,-0.056708
160,-0.054042,-0.053551,-0.055351,-0.050001,-0.049823
161,-0.047136,-0.046314,-0.04901,-0.043503,-0.043595
162,-0.040466,-0.039478,-0.043197,-0.037785,-0.038225
163,-0.034121,-0.0332,-0.038055,-0.033015,-0.033915
164,-0.028203,-0.027635,-0.033724,-0.029343,-0.030843
165,-0.022816,-0.022925,-0.030326,-0.026889,-0.029152
166,-0.018062,-0.019182,-0.027955,-0.025729,-0.028928
167,-0.01403,-0.016479,-0.026665,-0.025884,-0.03019
168,-0.010786,-0.014845,-0.026463,-0.027316,-0.032879
169,-0.0083692,-0.014253,-0.027299,-0.029924,-0.036861
170,-0.0067816,-0.014628,-0.02907,-0.033545,-0.041925
171,-0.005988,-0.015841,-0.031617,-0.037963,-0.047797
172,-0.0059143,-0.017723,-0.034737,-0.042916,-0.054153
173,-0.0064503,-0.020073,-0.038191,-0.048117,-0.060642
174,-0.0074552,-0.022667,-0.041717,-0.053265,-0.066904
175,-0.0087663,-0.02528,-0.045049,-0.058066,-0.072601
176,-0.010208,-0.027694,-0.047933,-0.062249,-0.077433
177,-0.011605,-0.029711,-0.050141,-0.065587,-0.081157
178,-0.012791,-0.031168,-0.051488,-0.067903,-0.083607
179,-0.013623,-0.031944,-0.051845,-0.069085,-0.084699
180,-0.013987,-0.031963,-0.051139,-0.069086,-0.084428
181,-0.013807,-0.031196,-0.049364,-0.067925,-0.08287
182,-0.013047,-0.029662,-0.046574,-0.06568,-0.080166
183,-0.011714,-0.027417,-0.042877,-0.062478,-0.076505
184,-0.0098525,-0.02455,-0.038423,-0.058485,-0.072106
185,-0.0075409,-0.021172,-0.033392,-0.053882,-0.067198
186,-0.0048827,-0.017409,-0.02798,-0.048859,-0.061995
187,-0.001997,-0.013386,-0.022379,-0.043593,-0.056682
188,0.00099144,-0.0092237,-0.016767,-0.03824,-0.051404
189,0.0039622,-0.0050294,-0.011296,-0.032921,-0.04625
190,0.0068082,-0.00089225,-0.0060798,-0.027722,-0.041259
191,0.0094425,0.0031194,-0.001195,-0.022685,-0.036421
192,0.011803,0.006958,0.0033242,-0.01782,-0.031682
193,0.013855,0.010595,0.0074797,-0.013102,-0.026964
194,0.015589,0.014018,0.011304,-0.0084864,-0.022171
195,0.017019,0.017227,0.01485,-0.003916,-0.017211
196,0.018179,0.020228,0.018183,0.00066798,-0.012008
197,0.019111,0.023032,0.021367,0.0053161,-0.0065113
198,0.019867,0.025648,0.024459,0.010063,-0.00070552
199,0.020493,0.028085,0.027497,0.014922,0.0053893
200,0.021031,0.030346,0.030504,0.019884,0.011718
201,0.02151,0.032432,0.033476,0.024918,0.018198
202,0.021945,0.03434,0.036393,0.029973,0.024727
203,0.022338,0.036067,0.039218,0.034986,0.031196
204,0.022676,0.03761,0.041904,0.03989,0.037501
205,0.022937,0.03897,0.044404,0.044618,0.043553
206,0.023089,0.040149,0.046676,0.049115,0.049288
207,0.023103,0.041157,0.04869,0.053338,0.054671
208,0.022949,0.042008,0.050433,0.057263,0.059698
209,0.022602,0.042717,0.051915,0.060886,0.064394
210,0.022051,0.043303,0.053161,0.064223,0.068806
211,0.021291,0.043785,0.05422,0.067304,0.072995
212,0.020331,0.044179,0.055148,0.070167,0.077024
213,0.019189,0.044497,0.056012,0.072858,0.080953
214,0.017893,0.044743,0.056874,0.07542,0.084821
215,0.016471,0.044918,0.057791,0.077887,0.088651
216,0.014958,0.045012,0.058803,0.080285,0.092435
217,0.013381,0.045011,0.059931,0.082622,0.096146
218,0.011767,0.044897,0.061173,0.084896,0.099732
219,0.010133,0.044649,0.062506,0.087088,0.10313
220,0.008489,0.044247,0.063885,0.089172,0.10627
221,0.0068354,0.043672,0.065252,0.091117,0.1091
222,0.0051668,0.042912,0.066537,0.092891,0.11158
223,0.0034727,0.041958,0.067671,0.094467,0.11368
224,0.0017404,0.04081,0.06859,0.095828,0.11542
225,-4.2817e-05,0.039471,0.069245,0.096968,0.11684
226,-0.0018862,0.037949,0.069602,0.097895,0.11803
227,-0.0037939,0.036257,0.069652,0.098629,0.11909
228,-0.0057635,0.034407,0.069409,0.099203,0.12013
229,-0.0077857,0.032412,0.068908,0.099655,0.12128
230,-0.0098442,0.030283,0.068206,0.10003,0.12267
231,-0.011917,0.028031,0.067374,0.10037,0.12438
232,-0.013979,0.025666,0.066492,0.10072,0.12651
233,-0.016003,0.023201,0.065645,0.1011,0.12908
234,-0.017959,0.020654,0.064915,0.10156,0.13212
235,-0.01982,0.018055,0.064378,0.1021,0.1356
236,-0.021562,0.015445,0.064102,0.10276,0.13948
237,-0.02316,0.012883,0.064142,0.10355,0.14369
238,-0.024592,0.010451,0.064543,0.1045,0.14816
239,-0.025834,0.0082462,0.065339,0.10564,0.15284
240,-0.026861,0.0063892,0.066557,0.10703,0.15766
241,-0.027646,0.0050131,0.068215,0.1087,0.16261
242,-0.028155,0.0042594,0.07033,0.11074,0.16768
243,-0.028351,0.0042682,0.07291,0.11321,0.1729
244,-0.028194,0.0051675,0.075962,0.11618,0.17831
245,-0.027642,0.0070607,0.079484,0.11972,0.18398
246,-0.026654,0.010015,0.083464,0.12387,0.18994
247,-0.025199,0.014052,0.087875,0.12864,0.19624
248,-0.023257,0.019135,0.092671,0.13401,0.20288
249,-0.020826,0.025169,0.097782,0.1399,0.20982
250,-0.017927,0.031997,0.10311,0.14618,0.21697
251,-0.01461,0.039406,0.10854,0.1527,0.22418
252,-0.010955,0.04713,0.11391,0.15922,0.23125
253,-0.0070712,0.054871,0.11905,0.16551,0.23794
254,-0.0030979,0.062308,0.12377,0.17127,0.24395
255,0.00080443,0.069121,0.12789,0.17624,0.24902
256,0.0044594,0.075009,0.1312,0.18015,0.25284
257,0.0076854,0.079709,0.13355,0.18277,0.25518
258,0.010307,0.083013,0.13479,0.18393,0.25584
259,0.012165,0.084786,0.13483,0.18351,0.25469
260,0.013132,0.084968,0.13364,0.18148,0.2517
261,0.013118,0.083582,0.13121,0.17789,0.24691
262,0.012081,0.080732,0.12763,0.17286,0.24048
263,0.010028,0.076589,0.12302,0.16659,0.23261
264,0.007021,0.071383,0.11756,0.15933,0.22358
265,0.0031703,0.065383,0.11145,0.15137,0.21373
266,-0.0013714,0.058878,0.10493,0.14301,0.20339
267,-0.0064186,0.052156,0.09822,0.13456,0.19289
268,-0.011765,0.045483,0.09155,0.12627,0.18254
269,-0.017199,0.039088,0.085112,0.11838,0.17259
270,-0.022515,0.033148,0.079063,0.11105,0.16324
271,-0.027529,0.027785,0.07351,0.10439,0.15458
272,-0.032088,0.023054,0.068514,0.098424,0.14667
273,-0.036081,0.018956,0.064083,0.093132,0.13949
274,-0.039441,0.01544,0.060182,0.088436,0.13297
275,-0.042148,0.012415,0.056745,0.084224,0.12698
276,-0.044226,0.009767,0.053682,0.080369,0.12142
277,-0.045736,0.0073729,0.050896,0.076744,0.11615
278,-0.046771,0.0051149,0.048294,0.073239,0.11109
279,-0.047442,0.002894,0.045801,0.069777,0.10615
280,-0.047868,0.00063979,0.043367,0.066317,0.10133
281,-0.048169,-0.0016841,0.040969,0.062863,0.096625
282,-0.04845,-0.0040788,0.038617,0.05946,0.092104
283,-0.048799,-0.0065135,0.036343,0.05618,0.08785
284,-0.049282,-0.0089321,0.034199,0.053119,0.083963
285,-0.049939,-0.011263,0.032242,0.050374,0.080542
286,-0.050786,-0.013431,0.030524,0.048031,0.07767
287,-0.051815,-0.015369,0.029082,0.04615,0.075396
288,-0.053007,-0.017026,0.027926,0.04475,0.073729
289,-0.054326,-0.018381,0.027032,0.043806,0.072629
290,-0.055734,-0.019441,0.026341,0.043241,0.072005
291,-0.057194,-0.020247,0.025759,0.042936,0.071723
292,-0.058672,-0.020868,0.025166,0.042731,0.071614
293,-0.06014,-0.021399,0.024421,0.042445,0.071491
294,-0.06158,-0.021944,0.023384,0.041891,0.071159
295,-0.062979,-0.022612,0.02192,0.040893,0.070439
296,-0.064327,-0.023501,0.019925,0.039305,0.069179
297,-0.065616,-0.024687,0.017329,0.037024,0.067267
298,-0.066832,-0.026215,0.014111,0.034005,0.06464
299,-0.067956,-0.028093,0.010305,0.030263,0.061287
300,-0.068957,-0.030288,0.0059973,0.025875,0.057248
301,-0.069795,-0.032728,0.0013202,0.020972,0.052605
302,-0.070418,-0.035307,-0.0035545,0.015732,0.047477
303,-0.070767,-0.037894,-0.0084323,0.010358,0.042001
304,-0.070779,-0.040345,-0.013113,0.0050629,0.036323
305,-0.070391,-0.042514,-0.017406,5.2267e-05,0.030584
306,-0.069552,-0.044267,-0.02115,-0.0044957,0.02491
307,-0.068221,-0.045495,-0.024225,-0.0084431,0.019407
308,-0.066381,-0.046122,-0.026562,-0.011703,0.014152
309,-0.064037,-0.046112,-0.02815,-0.014242,0.0091994
310,-0.061222,-0.045473,-0.029031,-0.016084,0.0045817
311,-0.057995,-0.044253,-0.029296,-0.017295,0.00031604
312,-0.05444,-0.04254,-0.029074,-0.017983,-0.0035886
313,-0.050662,-0.040446,-0.028517,-0.018273,-0.0071242
314,-0.046777,-0.038105,-0.027781,-0.018303,-0.010278
315,-0.042907,-0.035653,-0.027013,-0.018198,-0.013031
316,-0.039171,-0.033223,-0.026337,-0.018066,-0.015356
317,-0.035677,-0.03093,-0.025837,-0.017985,-0.017222
318,-0.032512,-0.028865,-0.025556,-0.017997,-0.018601
319,-0.02974,-0.027088,-0.025492,-0.018112,-0.019476
320,-0.027398,-0.025625,-0.025604,-0.018308,-0.01985
321,-0.025492,-0.024472,-0.025816,-0.018542,-0.019751
322,-0.024004,-0.023597,-0.026035,-0.018759,-0.019244
323,-0.02289,-0.022946,-0.026161,-0.018903,-0.018425
324,-0.022092,-0.022455,-0.026102,-0.01893,-0.017423
325,-0.02154,-0.022054,-0.02579,-0.018812,-0.016389
326,-0.02116,-0.021679,-0.025184,-0.018546,-0.015481
327,-0.020884,-0.021277,-0.024284,-0.018153,-0.014852
328,-0.020648,-0.020809,-0.023121,-0.01767,-0.014622
329,-0.020405,-0.020256,-0.021759,-0.017147,-0.014863
330,-0.02012,-0.019613,-0.020281,-0.01663,-0.015581
331,-0.019769,-0.018887,-0.018775,-0.01615,-0.016696
332,-0.019343,-0.018092,-0.017315,-0.015711,-0.018039
333,-0.018834,-0.017238,-0.015952,-0.01527,-0.019353
334,-0.01824,-0.016328,-0.01469,-0.014738,-0.020295
335,-0.017552,-0.015345,-0.013484,-0.013973,-0.020464
336,-0.016752,-0.014251,-0.012226,-0.012778,-0.019419
337,-0.015811,-0.012983,-0.010757,-0.010918,-0.016716
338,-0.014685,-0.011453,-0.0088648,-0.0081304,-0.011943
339,-0.01332,-0.0095503,-0.0063069,-0.0041483,-0.0047572
340,-0.011648,-0.0071525,-0.0028278,0.0012783,0.005081
341,-0.0096009,-0.0041331,0.0018162,0.008355,0.017678
342,-0.0071107,-0.00037421,0.0078302,0.01722,0.032987
343,-0.0041216,0.0042195,0.015356,0.027921,0.050802
344,-0.00059733,0.0097081,0.024452,0.040403,0.070753
345,0.0034712,0.016105,0.035073,0.054498,0.092331
346,0.0080592,0.023368,0.047065,0.069927,0.11491
347,0.013105,0.031394,0.060167,0.086307,0.13777
348,0.018508,0.040019,0.074016,0.10317,0.16016
349,0.02413,0.049024,0.088168,0.11999,0.18134
350,0.029806,0.058142,0.10212,0.13622,0.20061
351,0.035344,0.067069,0.11535,0.15129,0.21738
352,0.040543,0.075489,0.12733,0.16469,0.23115
353,0.045201,0.083084,0.1376,0.17597,0.2416
354,0.04913,0.089557,0.14573,0.18478,0.24856
355,0.052168,0.094653,0.15144,0.19088,0.25203
356,0.054185,0.098171,0.15453,0.19415,0.25216
357,0.055098,0.099978,0.15495,0.1946,0.24921
358,0.054873,0.10002,0.15276,0.19236,0.24357
359,0.053524,0.098313,0.14816,0.18767,0.23568
360,0.051113,0.094963,0.14144,0.18086,0.22601
